File_ID,Carvone,Hexadecanal,Methyl Hexadecanoate,Ethyl Hexadecanoate,Octadecenal,Methyl Octadecenoate,Heneicosane,Ethyl Octadecenoate,Ethyl Octadecanoate,Docosane,Tricosene,Tricosane,"Decanoic Acid, Dodecyl Ester",Tetracosane,Pentacosene,Pentacosane,Methyl Tetradecanoate,Ethyl Tetradecanoate,Hexadecenal,Heneicosene,Hexacosene,Hexacosane,Heptacosene,Heptacosane,Octacosane,"Decanoic acid, Hexadecyl Ester",Octacosene,Tetracosyl Acetate,Nonacosene,Nonacosane,"Unknown1, mz 108,79; mw=402",Hexacosyl Acetate,Triacontene,"Hexadecenoic Acid, Dodecyl Ester","Octadecenoic Acid, Decyl Ester",Hentriacontene,Hentriacontane,"Eicosenoic Acid, Decyl Ester",Tritriacontene,Tritriacontane,"Unknown2, mz434,390; mw=?","Octadecenoic Acid, Hexadecyl Ester","Unknown3, mz 464,338,265,201,127; mw=?","Hexadecenoic acid, Hexadecyl Ester","Hexadecenoic acid, Octadecenyl Ester","Octadecenoic Acid, Hexadecenyl Ester",Octanoic Acid,"Octanoic Acid, Ethyl Ester"
52_2.cdf,1.817213021,0.103552911,0.012941023,0.047469945,0.056807737,0.172747588,7.121936594,1.789909012,0.132314311,4.348412136,10.49110431,12.9348729,5.076123407,5.827484375,9.513976854,11.05474479,0.008198892,0.018779224,0.028203307,0.237643514,1.85382239,3.250221375,6.465948632,8.488577754,1.540947284,0.071480811,0.441155671,8.646187521,6.22950262,8.589086168,1.537858382,7.474419654,0.117601757,0.05133914,0.252944067,7.072322954,8.624330218,0.985099818,1.257650279,0.952090002,0.695345786,0.050783248,0.126694217,0.265733747,0.27363705,0.077571192,0.017780643,0.008526094
53_2.cdf,0.119182523,0.119307425,0.011887932,0.148090453,0.077180087,0.104794748,5.589046376,2.110171066,0.625983685,3.579264038,9.331741569,12.78389814,4.649483834,6.569363889,9.406613398,11.83018704,0.008235959,0.025193174,0.035362085,0.091683906,1.930289893,3.656014935,6.356723509,8.686983472,1.588455811,0.344903561,0.42051733,8.969293823,5.683013512,8.247100073,1.348943315,8.446368902,0.327296931,0.268676276,0.355565123,5.423065799,7.17369807,2.534113089,0.451639687,0.358574491,1.180330169,0.583950081,0.539594752,0.469313177,0.493853835,0.184956724,0.055403068,0.059209056
54_2.cdf,0.021776828,0.038024069,0.016779353,0.058969963,0.088354584,0.123480322,5.378135481,0.588725619,0.068144425,2.8561455,8.226815381,11.63962372,2.656244227,4.585783097,8.491722051,10.18514859,0.009371833,0.023378213,0.030412172,0.11056322,0.719003297,1.388526612,5.079064314,7.301280118,0.571211404,0.030729614,0.154581838,7.857136954,3.555409701,6.279390982,0.719307705,7.039188334,0.067104605,0.027321739,0.160079039,3.131474301,3.845653158,0.545511156,0.185162639,0.118908917,0.170282725,0.037618843,0.020094812,0.142478345,0.07228344,0.066145783,0.009113655,0.003934158
55_2.cdf,0.014199068,0.039735904,0.015930253,0.03281217,0.071156486,0.141732874,6.320609713,1.386343398,0.053299156,3.545399411,10.14585199,12.12902294,4.924262919,5.338092241,9.517718821,10.53472963,0.008262379,0.015161688,0.026137339,0.179900232,1.529998691,1.63059502,6.140911436,7.39988277,0.749025507,0.30050313,0.340562074,8.391536198,5.196929759,6.422538266,1.364567215,7.548869788,0.32702622,0.208584177,0.374155469,4.87841631,4.502171393,2.208448201,0.377528127,0.178634974,0.310580396,0.884284284,0.091749064,0.673053757,0.1511932,0.475582776,0.07303737,0.006482813
56_2.cdf,0.017898511,0.040685703,0.010666936,0.030787249,0.098410733,0.121146671,6.484441721,1.285778205,0.039126554,3.988506774,9.912814079,12.54762908,4.693073571,5.996073559,9.411591855,10.98450558,0.007423254,0.016544411,0.030158071,0.162374934,1.477133482,1.863338694,5.850957661,7.563336669,0.834103499,0.274640996,0.29791422,8.076790289,4.708506756,6.723926323,1.373668145,7.405655606,0.3084418,0.193729315,0.586469722,4.370132464,4.720486219,2.168729075,0.315854205,0.17529461,0.182875573,0.801039233,0.072150191,0.389879451,0.075443665,0.159905572,0.038897842,0.003610516
57_2.cdf,0.016070026,0.037431654,0.009787666,0.028313096,0.052592496,0.081352085,4.746698348,0.427296945,0.030143939,2.632926125,8.153459173,11.74534811,2.893599915,5.180235487,8.696890321,10.68146877,0.007038594,0.015745273,0.026376118,0.067940451,0.823903171,1.59492501,5.293070725,7.635981435,0.640187446,0.070503193,0.181467678,7.758427337,3.81528099,6.712018066,0.699939863,7.830926217,0.116686002,0.064596939,0.221347761,3.473468827,4.631946799,0.743786172,0.228294033,0.169146192,0.159229558,0.102255457,0.024072274,0.18928974,0.073739287,0.087538413,0.018854033,0.008831547
58_2.cdf,0.503025163,0.109675003,0.009862299,0.011997211,0.111097195,0.06201138,3.245548584,0.120624159,0.016011842,0.497539372,7.221891396,8.920543299,1.629056988,1.129925904,8.462161,8.408745683,0.00656506,0.013274853,0.021933825,0.145138681,0.992732748,1.005624893,6.752621351,7.326418345,0.488148836,0.053208558,0.376545704,0.314972075,5.845868653,5.521048374,0.65757412,0.304638629,0.071825502,0.037584902,0.20671862,4.204113354,2.548902482,0.642697705,0.123981667,0.050802455,0.001563394,0.142227455,0.018584175,0.095767878,0.001593407,0.058525169,0.006472555,0.000373086
59_2.cdf,0.066349476,0.180934729,0.008457877,0.10584978,0.066989694,0.088408945,4.608027877,1.387012201,0.505638562,1.991603215,8.06332161,11.64393474,2.271656279,3.829439312,8.58792915,10.40899233,0.005978634,0.024920002,0.030533609,0.066775757,0.86525561,2.008666285,5.883786456,8.340171058,0.987131654,0.091474694,0.20479549,5.266838847,5.077299549,8.310210049,0.776342594,4.987664398,0.146145179,0.13055902,0.279996503,5.769084536,8.387504314,1.213250887,0.587228709,0.762048382,0.286812097,0.142214237,0.144864646,0.247460663,0.192021738,0.097253027,0.0156894,0.068757837
5_2.cdf,0.015451842,0.013547659,0.032109453,0.072512188,0.011977414,0.04530601,0.391426463,0.05672149,0.011614646,0.069290569,2.390742032,7.389474382,0.156980195,0.23990243,5.998536521,7.28131935,0.007068423,0.010086343,0.010457276,0.013975474,0.308088879,0.237796867,1.348296833,2.861827382,0.230610614,4.64E-05,0.050156633,0.217705868,0.295070362,0.95939881,0.267280017,0.189633249,0.009961838,0.006766059,0,0.258023887,0.337226145,0.187105938,0.012826792,0.01901185,0.00508617,0.000230596,0,5.94E-05,0.002923868,3.46E-06,0.001139081,0.000306926
60_2.cdf,0.036885927,0.899581867,0.010592821,0.16515391,0.330600501,0.094575482,5.115784787,2.308442571,1.87158541,2.159703285,8.275756508,11.55858803,2.836044775,3.960698707,8.843243655,10.39799614,0.006272449,0.021919175,0.053798095,0.083516088,1.3484041,2.683395091,6.304118569,8.704807546,1.336706922,0.370091776,0.341551412,6.097992836,5.764540477,8.379968427,1.567316233,5.09644395,0.241005425,0.164180656,0.421439708,5.830421185,7.620305635,1.944746034,0.477090282,0.408057504,0.347058886,0.568070774,0.624641375,0.317004666,0.218781844,0.144586426,0.001484515,0.018585413
61_2.cdf,0.084062307,1.265492391,0.013006249,0.111523483,1.098097341,0.109725445,6.159761397,1.949641598,0.077803459,3.020537696,9.815321291,11.97572225,4.451178269,4.93323759,9.362512768,10.8332746,0.007453314,0.022837971,0.117722223,0.223716017,2.004170434,3.156665296,6.639047545,8.749414801,1.621918893,0.725578449,0.57849727,8.638137643,6.614846613,8.552937791,2.061677581,8.399038152,0.56781281,0.293501241,1.002458613,6.907284964,8.279458423,3.147154155,0.842109849,0.596383198,0.887898419,1.915752318,1.206454545,0.781894926,0.425190862,0.442856263,0.006316276,0.039234875
62_2.cdf,0.08166716,0.798950114,0.014453332,0.121317846,0.304848733,0.07484594,4.198763913,0.882927868,0.073603553,1.074133918,7.733272771,9.776794739,2.034980261,1.647572084,8.331678379,8.661593211,0.00931049,0.030866468,0.048574055,0.144064949,0.904221775,1.116716955,5.820357994,7.364191695,0.581652298,0.264372385,0.242394766,1.691354697,4.72703548,6.38724634,1.08577421,1.145139382,0.42546847,0.22810559,0.674769011,4.679323828,4.233938896,2.05742263,0.284055014,0.125056082,0.029654295,0.641904455,0.234459797,0.247931808,0.019578441,0.080982416,0.057049492,0.036322981
63_2.cdf,0.596134352,0.144804983,0.011718928,0.012576861,0.180836819,0.047849631,2.282017379,0.093597471,0.015557601,0.255905829,6.643086408,7.920000312,1.049763551,0.618846055,8.14154363,7.69298236,0.006851951,0.014405987,0.026063228,0.169240284,0.810247334,0.597866909,6.480820711,6.50702134,0.350608442,0.022057599,0.295328167,0.237447476,5.387516279,3.752937191,1.311301285,0.269858804,0.123037579,0.126565302,0.258163684,3.330453121,1.542801613,1.449557799,0.099319221,0.026317823,0.002849777,0.376698323,0.007082719,0.206709771,0,0.158209648,0.003852636,0.000433538
64_2.cdf,0.095180282,0.69337269,0.01109459,0.015229857,0.515070796,0.110519748,6.170467155,0.434642622,0.018066818,1.117371387,8.670968375,9.752838728,2.627938424,1.378586542,9.088880656,8.589259878,0.006577794,0.013585501,0.042227192,0.537052168,1.372302423,1.024567779,6.809278442,7.162087466,0.567537052,0.279773107,0.438772321,0.378391697,6.081779091,5.150657466,1.597759544,0.436674672,0.514561749,0.588655302,1.109809659,4.709479248,2.565285492,4.171099876,0.208949249,0.062880469,0.009793812,2.195382656,0.164887489,0.693508444,0.003310346,0.503798661,0.006184034,0.000459115
65_2.cdf,0.180739353,1.298004699,0.01472492,0.074067971,0.188499041,0.075393885,3.856308073,2.417763733,0.072914858,1.638113825,9.145583939,10.84699012,4.569016131,3.195107082,9.351480025,9.615213325,0.008773345,0.019353607,0.156254132,0.116262924,2.472685399,1.411354089,6.259546461,7.273776807,0.725095122,0.523344809,0.357381927,4.540093758,5.256301689,6.567497443,0.844118098,3.818169539,1.064735698,2.416322875,1.24642345,5.861553444,5.701446262,4.016880349,0.605919562,0.315414604,0.099379947,0.553523649,0.607353678,0.620916117,0.058847278,0.11333518,0.179891598,0.034529544
66_2.cdf,1.233086374,0.075516802,0.020616399,0.23589262,0.078074359,0.108212571,3.053643519,1.576080723,0.509922553,1.40626858,7.999040341,10.9902782,3.066245212,4.19666738,9.136815555,10.32233001,0.012267896,0.037137567,0.044055687,0.105132313,1.389299594,2.097277623,6.220770646,7.904513842,0.823991156,0.069523788,0.311325848,5.920901218,5.184084399,7.178483414,0.702080414,5.037775848,0.11020363,0.133483648,0.209828443,4.765939647,5.215682886,0.867634364,0.297097592,0.187117742,0.162407758,0.0554178,0.043473297,0.183055098,0.117524231,0.06618654,0.075220264,0.030187304
67_2.cdf,0.244339362,0.037396222,0.007692916,0.013542901,0.023734471,0.026173849,0.4683533,0.057265968,0.013263998,0.076304637,3.782413483,5.776353606,0.231076515,0.201238066,5.781856769,5.788150438,0.00642243,0.015578286,0.020432287,0.032500997,0.151196005,0.149127383,2.353323153,2.783857591,0.126435939,0.002276703,0.043166293,0.125947835,0.736141915,0.837840529,0.307916811,0.130711502,0.02369279,0.008508477,0.037980847,0.377945485,0.296986733,0.182323871,0.011589116,0.006662383,0.00221949,0.001763401,0,0.011303163,0.002348905,0.010339336,0.003545898,0.000720803
68_2.cdf,0.12371089,0.251789587,0.008236002,0.027420118,0.044972056,0.066356095,2.622964496,0.553655411,0.048513618,1.058356273,7.362583899,10.72770048,1.83846226,2.914420107,8.409670582,9.899607825,0.005796566,0.014242547,0.032722952,0.039588784,0.742389356,1.177860024,5.463236941,7.539139771,0.520857214,0.030419257,0.131505898,4.535159763,3.905861845,6.614566654,0.473703174,3.925590458,0.057059208,0.156718992,0.084084894,4.033478146,5.121677048,0.726127446,0.264147788,0.201262284,0.069650046,0.028995085,0.025794501,0.135931364,0.043810843,0.03577303,0.017363528,0.004317334
69_2.cdf,0.33044466,0.147180887,0.012329765,0.013950987,0.107985692,0.051619194,1.586803441,0.074968402,0.016680513,0.17575078,5.241059094,7.664835282,0.392486445,0.613217214,6.635677961,8.068208708,0.008697049,0.015895871,0.03269188,0.087423335,0.317950567,0.526096831,4.602109206,6.932212734,0.300421646,0.014561432,0.081569331,0.359842795,2.307422806,3.748825219,0.686682797,1.045400436,0.028084583,0.087861255,0.089733321,0.983536241,0.877657507,0.660752805,0.043549272,0.020023222,0.003861441,0.100168174,0.003805284,0.10401472,0.001869045,0.09523119,0.00806026,0
6_2.cdf,0.014098297,0.012716042,0.013822444,0.024133137,0.010079536,0.017154999,0.082097788,0.030050345,0.007697967,0.030489314,4.073973695,5.774998853,0.209281563,0.210252726,6.354845235,7.192803476,0.005689573,0.008462735,0.009437463,0.01130028,0.314609525,0.224627438,1.179070274,2.22720727,0.217488519,1.03E-05,0.052648213,0.270323156,0.429192552,1.097808673,0.267673709,0.240074137,0.010811678,0.008260152,0.004700882,0.497763859,0.660798783,0.251804965,0.051239409,0.045342451,0.005889487,0.000715536,0,0.011656832,0.004072543,0.001161393,0.00099484,0.000324922
70_2.cdf,0.795246458,0.162297518,0.008453315,0.010249934,0.115924485,0.049685768,1.769295787,0.084140876,0.013112334,0.195494043,6.008032242,7.884111708,0.569638582,0.654662126,7.273383143,8.262929212,0.006288298,0.012529808,0.029398506,0.103455776,0.430740002,0.607860931,5.404170639,7.118387942,0.352282742,0.02662499,0.115722986,0.425104095,3.091551485,3.916702573,0.730233467,2.020529946,0.054115905,0.192819033,0.251652131,1.565690482,1.114085158,0.951472092,0.066951841,0.022877022,0.003229146,0.194485964,0.020308021,0.169788854,0.002454525,0.0941442,0.007007127,0.000279613
71_2.cdf,0.117611955,0.41351416,0.014088897,0.119420371,0.178388449,0.068800319,1.349805802,0.560798845,0.082424578,0.333520901,6.999753707,8.935119634,1.09457478,1.242161144,9.055641883,9.272684433,0.007559274,0.020559777,0.030932205,0.145875263,0.832276535,1.328273696,7.943165814,7.921481762,0.758727299,0.068043411,0.274408549,1.350602126,6.624892284,6.866587081,0.540860425,1.065020148,0.109642714,0.228296728,0.423421723,4.155867766,4.673188351,2.046583492,0.198955476,0.109282391,0.036038559,0.340557496,0.032620356,0.202703829,0.036726214,0.097693997,0.046125586,0.025088054
72_2.cdf,0.157432007,0.526161582,0.01181121,0.057253042,0.133334779,0.054471484,1.319531897,0.566604297,0.050548253,0.363376462,6.952478476,8.941547214,1.04016097,1.195557168,8.902075695,8.959801413,0.00751074,0.02290526,0.028616428,0.174036199,0.647305009,0.894582534,6.95604744,7.077883104,0.548164607,0.081530576,0.186788606,2.873654344,5.285845576,6.222023157,0.418512277,1.80771982,0.13299963,0.21401318,0.430763713,3.343900298,4.798224996,2.933083148,0.200036293,0.144442612,0.059544179,0.496229939,0.069275718,0.206320969,0.037633116,0.088764672,0.047650481,0.062601105
73_2.cdf,0.081942012,0.155724929,0.008521161,0.044065386,0.041294683,0.044404649,1.539115639,0.376051442,0.039136197,0.409622369,7.062012151,9.241200249,1.024865252,1.413834332,8.938890978,9.225687057,0.005879936,0.015391642,0.019661091,0.12411145,0.646801504,1.05850113,7.345652896,7.537097729,0.584838662,0.05956694,0.199677031,3.233576924,5.556916746,6.558894424,0.468986879,1.994651367,0.089444509,0.107479676,0.262633122,3.50617627,4.503765696,1.536060709,0.16914372,0.112289592,0.056610402,0.178867755,0.033887813,0.133509956,0.036436508,0.047045401,0.015968685,0.016369565
74_2.cdf,0.22649329,0.176228127,0.009579778,0.059691123,0.046033414,0.052175867,1.775086064,0.35406017,0.05351833,0.511953357,6.934661055,9.589092857,1.094504364,1.637026044,8.919874056,9.492838303,0.006434726,0.017448234,0.022047095,0.102172353,0.69334401,1.236517278,7.603816165,7.747038878,0.694234171,0.045438805,0.225869057,4.14556594,6.315243566,7.137831041,0.392571185,2.553598499,0.089217625,0.143312847,0.205611437,4.972649318,5.933958124,1.935169542,0.296733794,0.208328741,0.099218559,0.154121983,0.026833055,0.179988819,0.054051873,0.066763206,0.021095031,0.012713347
75_2.cdf,1.256307328,0.814055789,0.018609828,0.022756871,0.258766583,0.127033714,4.999591779,1.133957127,0.030949246,1.473800761,9.392466847,10.95976678,3.709827447,2.850251092,9.788850841,10.08299421,0.008733354,0.016335242,0.055908358,0.515439335,2.500884275,2.218299481,8.051292487,7.918764112,1.080799015,0.396781426,0.792956523,0.770251591,8.022628377,6.253900862,1.900646729,1.584789434,0.400740861,0.816874536,0.78829525,5.905845486,4.049180225,5.037953982,0.29608471,0.10939162,0.010726795,0.689976787,0.201072106,0.519104708,0.005569583,0.311141445,0.026592291,0.00077361
76_2.cdf,0.111397728,0.21375279,0.011291507,0.100967796,0.063661675,0.051383072,1.813910762,0.577791106,0.085827756,0.551199126,6.94484286,9.805455912,1.391958117,1.833262411,8.887248352,9.480953013,0.007475166,0.021796224,0.02671275,0.069979084,0.966821335,1.409177178,7.230761952,7.768463168,0.652905084,0.061831455,0.291030755,3.774315506,6.030069927,6.412192728,0.476789326,2.672979313,0.143976083,0.141999472,0.354056033,4.916150514,3.688864875,1.145939853,0.209338289,0.08856034,0.143525588,0.108563368,0.021220642,0.154705398,0.111304998,0.057754532,0.078076438,0.129943759
77_2.cdf,0.020113643,1.622744486,0.015299314,0.080240911,0.25728014,0.06111954,1.671723943,2.216183675,0.05909378,0.509560962,8.633637342,9.505106505,4.130317901,2.112901996,9.536059476,9.61231256,0.00784007,0.021529962,0.069441789,0.184974253,2.672293854,1.565254979,7.631512761,7.426328852,0.914345341,0.845970331,0.518880945,2.79294182,6.904353003,6.457827909,1.375630066,2.207986012,1.094764041,2.083450539,1.200682925,5.624971285,5.325429147,6.880316689,0.454181618,0.212767421,0.050255946,2.132345493,0.33768834,0.928495364,0.040106255,0.331036372,0.732067059,0.089543761
78_2.cdf,0.070374594,0.869690008,0.023246454,0.390120293,0.083171073,0.080858577,1.862090666,2.704646173,0.096955969,0.67873888,8.643453626,9.905674167,4.729754255,2.947826138,9.548744466,9.799198325,0.011065752,0.031040766,0.064615856,0.166894142,3.185563131,1.604806977,6.961499433,7.124232802,0.810120639,1.051091531,0.461398371,3.966157674,5.590062713,5.759534522,1.580834498,2.581969599,1.585451273,1.534090012,0.895853091,4.182259228,3.804413885,5.091251175,0.248318171,0.113881102,0.073148683,0.693255714,0.294022488,0.533460283,0.059842942,0.11187351,1.085252502,0.639895833
79_2.cdf,0.082819092,0.111882875,0.013593195,0.081301715,0.038458255,0.051916032,1.330877121,0.540872331,0.053401361,0.465428455,6.295600173,9.828408313,1.534006413,2.733556408,8.841712554,10.08056748,0.008296776,0.029282129,0.026806139,0.068801517,1.145564557,1.755607339,7.066661483,7.937242038,0.723181161,0.08452013,0.306123692,3.279537431,5.689558371,6.818796128,0.96653578,2.386213097,0.167577636,0.154378629,0.179117937,4.351079508,4.556502574,0.985723489,0.199254668,0.121538335,0.048899274,0.039964632,0.020103407,0.13096869,0.039074667,0.037094353,0.014197976,0.010372637
7_2.cdf,0.021091909,0.010850359,0.020541599,0.00463046,0.009460558,0.044458131,0.468097116,0.015232971,0.005999859,0.042161762,2.7162914,6.221935091,0.126704929,0.164216934,5.146077965,6.545941323,0.005739189,0.005541133,0.009124401,0.016815812,0.279930551,0.205691631,1.171117757,2.623279425,0.214712236,6.58E-05,0.043640715,0.191167751,0.24570921,0.658223046,0.262298629,0.153096726,0.013297216,0.006933659,0,0.174588316,0.189091981,0.15292799,0,0.009479483,0.005316136,0,0,0,0.00298254,0,0.00130345,0.000326966
80_2.cdf,0.077769339,0.54849207,0.010485489,0.119653488,1.249614806,0.079118635,3.514712441,0.868435967,0.070479815,0.744286576,8.202790429,9.645282912,1.974342279,1.340720774,8.584346547,8.861525676,0.005880122,0.018539964,0.046141482,0.121048345,0.717349192,0.887365046,5.609374312,7.361992721,0.469121178,0.039324682,0.143213962,0.961836949,3.62568772,5.821495479,0.738062101,0.758792793,0.061732738,0.33146328,0.309373627,2.738558539,2.830227396,2.706305798,0.172287912,0.077375827,0.022691098,0.418234381,0.011631765,0.423652887,0.018481857,0.388579814,0.001709782,0.014244294
81_2.cdf,0.044193212,0.739312229,0.009724143,0.105018849,1.068189352,0.09628766,4.718593781,1.40089367,0.084039732,1.401677291,8.288382257,10.69785736,2.226725896,2.268310023,8.923662934,9.661083925,0.006338039,0.02110671,0.064034323,0.107326935,0.903965073,1.350787765,6.340737809,8.015076151,0.675513159,0.040233669,0.229065498,5.979807773,5.531331066,7.227980166,0.905556535,4.351171692,0.142407777,0.36922158,0.70521795,5.596616774,5.473836917,2.098221362,0.386187385,0.183004726,0.092286644,0.294145928,0.019790808,0.410064225,0.057766944,0.288189033,0.002005393,0.021381173
82_2.cdf,0.432248977,0.529645458,0.012266895,0.178097264,0.645278148,0.080878801,3.127362407,2.825193702,2.043620573,0.884156705,7.727073141,9.820544374,1.781215141,1.487605701,8.295552025,8.802304842,0.00829989,0.031579752,0.043366012,0.075141843,0.729464914,0.80579455,5.549674987,7.068416477,0.440495732,0.083010472,0.154143693,2.546645249,3.928702494,5.516060284,0.586960618,2.991119285,0.164235399,0.3576373,0.51911056,3.673986425,3.151900088,2.190299134,0.215903562,0.087671576,0.097861791,0.310681086,0.055355337,0.292520652,0.072081323,0.152193729,0.010388576,0.025377764
83_2.cdf,0.182073949,1.075177816,0.014920333,0.243974962,1.239050731,0.10177829,4.34738654,2.171562981,0.151800023,1.447557309,8.580663381,10.73179798,2.861290036,2.35445242,8.94051798,9.509103001,0.008751969,0.033816375,0.088503268,0.15459718,1.220364019,1.297592952,6.26757829,7.635285097,0.719781271,0.139998176,0.28567745,5.549849053,5.469973204,6.911293043,0.94762661,4.249413401,0.295498741,1.60793803,1.095640872,5.909035804,5.828573145,5.509934581,0.674949731,0.302505319,0.094857818,0.8611983,0.138046098,0.762508771,0.063369172,0.367847912,0.036791109,0.084823277
8_2.cdf,0.01483259,0.019823972,0.101491202,0.010599812,0.016923848,0.089680547,0.679277162,0.030844619,0.014857395,0.066720386,4.299090912,6.551602555,0.213619347,0.198340003,6.344896514,6.395411961,0.026359419,0.009919426,0.015064529,0.033776344,0.332434552,0.234446381,1.506775954,2.67330954,0.243838216,0.00281349,0.058666502,0.222428048,0.293381781,0.690297537,0.303207382,0.178930676,0.02352852,0.013186933,0.004112944,0.209575469,0.21709905,0.177253601,0.00353287,0.010610585,0.003224052,0.000257385,0,0,0.002737518,0,0.006831487,0.001333478
9_2.cdf,0.089571596,0.011172322,0.546744946,0.456425333,0.020606947,0.250973015,0.673344762,0.355192591,0.054476084,0.15081285,6.633125518,8.990616877,0.547975604,0.591436672,9.159486662,9.330209937,0.019106612,0.013068079,0.009098972,0.050918459,0.709547745,0.652746608,7.533033763,6.419186657,0.519308807,0,0.236232465,0.485119274,4.196620873,4.088426105,0.314052987,0.456887272,0.028412547,0.025498547,0.075128665,1.528976965,1.872254134,0.466007318,0.099585532,0.07000687,0.005454956,0,0.004400722,0.04582463,0.004042076,0.008579232,0.000550631,0.000415082
10_1.cdf,0.012479085,0.020154537,0.807078266,2.064820918,0.03994366,0.719731663,1.215354552,2.510469379,0.239535979,0.260533958,5.824271896,8.921930654,0.411773197,0.67602016,7.405455444,9.019515505,0.118746308,0.265180958,0.015014829,0.022327846,0.34470615,0.572476079,3.876939856,7.744192249,0.387001001,0,0.037352583,0.31445723,1.541803169,6.171254969,0.300954921,0.346375129,0,0.005258748,0,1.157578307,2.457970264,0.364424858,0.076912797,0.062221207,0.00080296,0.000337235,0.002773423,0.027039693,0.006047224,0.005588686,0.00053439,0.004670527
11_1.cdf,0.119833777,0.018240802,1.0362337,1.219976127,0.026641302,0.908942112,1.834282052,1.563570436,0.126723072,0.40740846,6.9653173,9.546376339,0.826245675,1.09743546,8.127448463,9.621239102,0.219111093,0.218750782,0.014600792,0.029262784,0.474614647,0.794590294,5.536283044,8.115422057,0.496780631,0,0.082645533,0.379929255,3.277849807,7.269433437,0.300174457,0.4036665,0.007010789,0.019462954,0,2.97514177,4.794250593,0.488519301,0.188661459,0.145951435,0.006212639,0.000229135,0.007952494,0.046895222,0.006400109,0.008453445,0.000528383,0.002753399
12_1.cdf,0.261451896,0.036520776,0.592868137,0.021572605,0.024938142,0.345526468,1.149698169,0.05638426,0.018394129,0.280385632,5.902491972,8.977981329,0.569081994,0.916299002,7.537141927,8.9096366,0.124198207,0.015137652,0.023731043,0.041419447,0.412627932,0.614336458,4.387289829,7.023844119,0.374644998,0.002834848,0.05968822,0.326623538,1.846078461,4.766336825,0.357447303,0.303308495,0.012851239,0.015567544,0.006309403,1.196400139,1.890599355,0.372858855,0.074389241,0.058523843,0.001384996,0.000160026,0.001672603,0.022712251,0.003964762,0.006157904,0.008641914,0.000568957
13_1.cdf,0.074343769,0.016004348,0.391118984,0.470616155,0.020174732,0.287079406,0.619644372,0.529076121,0.051150935,0.12710793,4.873369804,8.110049939,0.330836894,0.513165403,8.51146982,8.80831783,0.018361148,0.016557785,0.012545017,0.038239143,0.418638066,0.587355888,6.750622401,7.422828557,0.44960029,0,0.11106788,0.396987244,4.352894987,6.161398129,0.324513648,0.395580184,0.009825455,0.023078135,0.019363276,1.990094203,3.553575309,0.430619818,0.09298757,0.085485731,0.002549923,0,0.003315917,0.034418731,0.004007154,0.00786551,0.003254323,0.001354662
14_1.cdf,0.036287581,0.016834461,1.693177316,0.691473516,0.02474163,0.859969625,0.741134687,0.577578758,0.060166943,0.180249667,5.926784141,8.434533481,0.402643321,0.612452055,8.455966163,8.821282267,0.197453121,0.055462099,0.013747472,0.057138908,0.367934826,0.480471612,5.59048402,6.70319658,0.355616059,0,0.093781388,0.294660619,3.288457351,5.117534354,0.303076509,0.315221229,0.011443275,0.022348542,0.018777785,1.658556095,2.865470201,0.393642178,0.094798905,0.077548956,0.003013382,0,0.002082933,0.03027855,0.003157303,0.00724902,0.00100499,0.001237555
15_1.cdf,0.011547109,0.020031552,5.590924499,2.804369185,0.050294788,2.992432772,0.981472718,2.211724791,0.226265637,0.194999399,6.073343867,8.322979368,0.435552555,0.575477015,8.356997799,8.8018534,0.621917178,0.134077927,0.015308852,0.070420201,0.393204804,0.566561634,5.46913185,7.304519487,0.410648044,0,0.077825592,0.337010745,2.879039086,5.751765504,0.371153075,0.343113036,0.008030635,0.02395352,0.015306569,1.428744199,2.743856135,0.401287197,0.085354033,0.069589149,0,0,0.002551046,0.037529528,0,0.010849639,0.001280661,0.00400366
16_1.cdf,0.068596342,0.019860812,0.522480213,0.45284218,0.02080809,0.335086218,0.642433592,0.505291378,0.05125562,0.156587891,6.296165201,7.950809209,0.487409532,0.531076423,8.09026554,8.555854668,0.054901966,0.035878888,0.014026688,0.049425331,0.343087509,0.445612626,4.510337261,6.46695492,0.349284587,0,0.078899994,0.289659247,2.347507544,4.968446703,0.315010877,0.32049319,0.009310392,0.015024957,0.015130586,1.707627742,2.888024361,0.400467446,0.11832982,0.09422218,0.001702329,0,0.003214928,0.033677002,0.003101742,0.007698239,0.001153838,0.001886516
17_1.cdf,0.071316099,0.02891455,1.88523313,0.039830958,0.027828928,0.636303355,0.600174958,0.08224015,0.026108328,0.256009077,6.782254661,9.200513267,1.258448872,1.675773638,8.977583129,10.04555392,0.286690454,0.01385863,0.018750705,0.037454104,0.709474136,1.128369868,6.868996568,7.652530293,0.631819712,0.000564925,0.167295286,3.109872898,5.283252478,6.55053332,0.679109855,2.743550028,0.029920668,0.039084733,0.057785157,4.381991908,5.308912488,0.604007755,0.268913115,0.204245119,0.040027305,0,0.015281115,0.089513696,0.019056893,0.020114639,0.009426477,0.000665594
